N° du client,Statut du client,Âge du client,Genre du client,Nb de personnes à charge,Niveau de diplôme,Statut marital,Catégorie du revenu annuel,Type de carte,Durée d'engagement en mois,Nb de mois inactif,Nb d'interactions,Montant crédit renouvellé,Nb de transactions,Utilisation moyenne de la carte,risque_inactivite,risque_interactions,risque_credit,risque_transactions,risque_utilisation,score_risque,niveau_risque
719898108,Client actuel,57,F,2,Doctorat,Marié(e),$40K - $60K,Blue,41,3,3,809,79,0.221,0,0,0,0,0,0,Faible
780338733,Client actuel,50,F,2,Licence,Marié(e),Moins de $40K,Blue,37,1,2,491,83,0.341,0,0,1,0,0,1,Faible
709810458,Client actuel,56,F,0,Non connu,Célibataire,Moins de $40K,Blue,44,2,0,768,72,0.486,0,0,0,0,0,0,Faible
821356083,Client actuel,54,F,3,Sans diplôme,Marié(e),$40K - $60K,Blue,49,1,3,0,87,0.0,0,0,1,0,1,2,Modéré
793428408,Client actuel,50,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,44,2,1,1185,76,0.742,0,0,0,0,0,0,Faible
746453583,Client actuel,56,F,1,Non connu,Marié(e),$40K - $60K,Blue,49,2,2,1395,85,0.536,0,0,0,0,0,0,Faible
771799008,Client actuel,61,F,1,Licence,Marié(e),Non connu,Blue,50,3,1,1405,79,0.418,0,0,0,0,0,0,Faible
719075883,Client actuel,38,F,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,27,3,3,2033,66,0.86,0,0,0,0,0,0,Faible
714986583,Client actuel,55,F,4,Sans diplôme,Célibataire,Moins de $40K,Blue,46,2,2,923,62,0.185,0,0,0,0,0,0,Faible
753233733,Client actuel,38,M,1,Licence,Célibataire,$80K - $120K,Blue,29,3,3,1290,61,0.599,0,0,0,0,0,0,Faible
789191358,Client actuel,55,M,4,Licence,Célibataire,$80K - $120K,Blue,44,3,2,794,80,0.428,0,0,0,0,0,0,Faible
772111083,Client actuel,50,M,1,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,39,3,2,1396,75,0.259,0,0,0,0,0,0,Faible
714961383,Client actuel,48,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,3,965,81,0.671,0,0,0,0,0,0,Faible
817288458,Client actuel,33,F,2,Licence,Célibataire,Moins de $40K,Blue,19,2,3,1737,82,0.338,0,0,0,0,0,0,Faible
719163108,Client actuel,44,M,3,Licence,Marié(e),$120K +,Blue,31,2,3,1325,62,0.333,0,0,0,0,0,0,Faible
713922183,Client actuel,52,M,2,Sans diplôme,Célibataire,$120K +,Blue,36,2,1,1259,73,0.502,0,0,0,0,0,0,Faible
716443608,Client actuel,46,F,3,Non connu,Non connu,Moins de $40K,Blue,36,3,1,1235,78,0.172,0,0,0,0,0,0,Faible
827953683,Client actuel,41,M,2,Licence,Marié(e),$60K - $80K,Blue,37,2,1,1171,75,0.309,0,0,0,0,0,0,Faible
789678483,Client actuel,50,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Silver,37,3,2,0,77,0.0,0,0,1,0,1,2,Modéré
756306183,Client actuel,42,F,1,Niveau Bac+2,Marié(e),Moins de $40K,Blue,35,1,3,2517,71,0.876,0,0,0,0,0,0,Faible
736893108,Client actuel,33,F,2,Doctorat,Célibataire,Moins de $40K,Blue,26,3,2,0,87,0.0,0,0,1,0,1,2,Modéré
798045708,Client actuel,42,F,5,Licence,Marié(e),$40K - $60K,Blue,36,1,1,0,76,0.0,0,0,1,0,1,2,Modéré
715657833,Client actuel,52,F,3,Non connu,Célibataire,Moins de $40K,Blue,41,3,2,787,89,0.547,0,0,0,0,0,0,Faible
712111608,Client actuel,59,F,2,Master,Célibataire,Moins de $40K,Blue,54,1,3,0,72,0.0,0,0,1,0,1,2,Modéré
711792783,Client actuel,45,F,3,Non connu,Divorcé(e),$40K - $60K,Blue,26,1,2,1195,80,0.588,0,0,0,0,0,0,Faible
716067333,Client actuel,61,M,0,Licence,Marié(e),Non connu,Blue,36,3,3,945,84,0.136,0,0,0,0,1,1,Faible
714418158,Client actuel,63,F,0,Sans diplôme,Célibataire,Moins de $40K,Blue,56,2,2,851,69,0.117,0,0,0,0,1,1,Faible
713634108,Client actuel,45,F,3,Licence,Célibataire,Non connu,Blue,36,2,2,1830,66,0.421,0,0,0,0,0,0,Faible
717231558,Client actuel,49,F,4,Licence,Marié(e),Moins de $40K,Blue,43,2,2,1446,74,0.482,0,0,0,0,0,0,Faible
711589758,Client actuel,42,M,5,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,32,2,2,1641,75,0.394,0,0,0,0,0,0,Faible
787481208,Client actuel,46,F,1,Non connu,Non connu,Moins de $40K,Blue,34,3,1,1793,78,0.649,0,0,0,0,0,0,Faible
714998508,Client actuel,53,M,3,Sans diplôme,Marié(e),$120K +,Blue,36,2,0,1454,62,0.389,0,0,0,0,0,0,Faible
713328108,Client actuel,60,F,1,Niveau Bac+2,Marié(e),Moins de $40K,Blue,36,2,2,1047,79,0.627,0,0,0,0,0,0,Faible
716229108,Client actuel,55,F,3,Niveau Bac+2,Divorcé(e),Moins de $40K,Blue,46,3,3,2262,84,0.689,0,0,0,0,0,0,Faible
820925433,Client actuel,50,F,2,Master,Célibataire,Moins de $40K,Blue,45,3,2,710,81,0.464,0,0,0,0,0,0,Faible
816129258,Client actuel,34,F,2,Master,Célibataire,Moins de $40K,Blue,29,3,3,1897,74,0.756,0,0,0,0,0,0,Faible
713809833,Client actuel,42,F,3,Licence,Non connu,Non connu,Blue,32,3,2,859,86,0.088,0,0,0,0,1,1,Faible
713542008,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,37,2,3,0,83,0.0,0,0,1,0,1,2,Modéré
717385083,Client actuel,46,M,3,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,35,2,3,1122,87,0.228,0,0,0,0,0,0,Faible
708652908,Client actuel,47,F,5,Sans diplôme,Marié(e),Moins de $40K,Blue,36,6,1,1419,81,0.619,1,0,0,0,0,1,Faible
715644633,Client actuel,42,F,3,Licence,Célibataire,$40K - $60K,Blue,34,2,1,820,88,0.537,0,0,0,0,0,0,Faible
708761733,Client actuel,52,F,3,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,36,2,2,1582,63,0.191,0,0,0,0,0,0,Faible
714600258,Client actuel,45,M,2,Master,Marié(e),$60K - $80K,Blue,36,2,2,2015,70,0.339,0,0,0,0,0,0,Faible
823566408,Client actuel,44,F,3,Licence,Marié(e),Moins de $40K,Blue,40,2,1,0,93,0.0,0,0,1,0,1,2,Modéré
708307533,Client actuel,42,M,2,Sans diplôme,Marié(e),$60K - $80K,Blue,30,2,3,0,81,0.0,0,0,1,0,1,2,Modéré
820085808,Client actuel,54,F,3,Licence,Marié(e),Moins de $40K,Blue,49,1,2,1343,86,0.517,0,0,0,0,0,0,Faible
716685033,Client actuel,38,F,1,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,19,1,2,1600,82,0.288,0,0,0,0,0,0,Faible
713063958,Client actuel,51,M,1,Licence,Célibataire,$80K - $120K,Blue,39,1,3,1080,85,0.143,0,0,0,0,1,1,Faible
708371733,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,15,1,2,0,81,0.0,0,0,1,0,1,2,Modéré
780277458,Client actuel,52,F,2,Licence,Célibataire,Moins de $40K,Blue,38,2,3,2517,89,0.867,0,0,0,0,0,0,Faible
797232183,Client actuel,42,F,4,Non connu,Marié(e),Moins de $40K,Blue,36,1,1,1962,75,0.733,0,0,0,0,0,0,Faible
720789933,Client actuel,46,F,4,Licence,Marié(e),Non connu,Blue,32,1,1,680,82,0.117,0,0,0,0,1,1,Faible
808281483,Client actuel,46,F,2,Non connu,Célibataire,Moins de $40K,Blue,41,3,3,2157,76,0.809,0,0,0,0,0,0,Faible
712968708,Client actuel,55,F,1,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,47,3,1,1780,78,0.76,0,0,0,0,0,0,Faible
711263058,Client actuel,29,F,1,Non connu,Célibataire,Moins de $40K,Blue,36,1,2,1879,80,0.68,0,0,0,0,0,0,Faible
788813658,Client actuel,62,F,0,Licence,Célibataire,Non connu,Blue,45,2,3,0,88,0.0,0,0,1,0,1,2,Modéré
721444758,Client actuel,47,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,36,3,3,2216,78,0.797,0,0,0,0,0,0,Faible
718370733,Client actuel,48,F,2,Sans diplôme,Marié(e),Non connu,Blue,35,3,3,0,90,0.0,0,0,1,0,1,2,Modéré
794160408,Client actuel,46,F,3,Licence,Marié(e),Non connu,Blue,40,1,1,1973,73,0.648,0,0,0,0,0,0,Faible
716009883,Client actuel,41,F,1,Licence,Célibataire,$40K - $60K,Blue,28,3,1,585,74,0.069,0,0,1,0,1,2,Modéré
716273133,Client actuel,41,F,3,Licence,Marié(e),Moins de $40K,Blue,36,2,3,0,78,0.0,0,0,1,0,1,2,Modéré
709927458,Client actuel,38,M,3,Licence,Célibataire,$40K - $60K,Blue,20,3,3,1544,77,0.147,0,0,0,0,1,1,Faible
719862258,Client actuel,38,F,2,Sans diplôme,Célibataire,Non connu,Blue,28,3,3,1393,90,0.246,0,0,0,0,0,0,Faible
788719533,Client actuel,53,M,4,Master,Marié(e),$80K - $120K,Blue,34,2,3,0,61,0.0,0,0,1,0,1,2,Modéré
715566408,Client actuel,45,F,3,Doctorat,Marié(e),Moins de $40K,Blue,36,2,2,1479,77,0.69,0,0,0,0,0,0,Faible
717359208,Client actuel,57,F,0,Niveau Bac+2,Marié(e),Moins de $40K,Blue,47,3,1,1779,72,0.36,0,0,0,0,0,0,Faible
721410858,Client actuel,54,F,4,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,0,1334,90,0.694,0,0,0,0,0,0,Faible
779420583,Client actuel,45,F,4,Licence,Célibataire,Moins de $40K,Blue,33,1,3,2055,70,0.685,0,0,0,0,0,0,Faible
714222183,Client actuel,38,F,3,Licence,Célibataire,$40K - $60K,Blue,36,1,1,1084,78,0.508,0,0,0,0,0,0,Faible
713782608,Client actuel,46,F,4,Licence,Célibataire,$40K - $60K,Blue,36,3,1,2386,83,0.9,0,0,0,0,0,0,Faible
720236433,Client actuel,41,M,4,Niveau Bac+2,Marié(e),$80K - $120K,Blue,22,2,3,1670,67,0.332,0,0,0,0,0,0,Faible
785106933,Client actuel,51,F,1,Non connu,Célibataire,Non connu,Blue,45,2,3,2178,71,0.334,0,0,0,0,0,0,Faible
716673258,Client actuel,60,F,1,Non connu,Célibataire,Moins de $40K,Blue,36,1,3,1488,83,0.634,0,0,0,0,0,0,Faible
708341958,Client actuel,31,F,1,Niveau Bac+2,Divorcé(e),Moins de $40K,Blue,21,2,3,1904,86,0.924,0,0,0,0,0,0,Faible
718279983,Client actuel,49,F,1,Niveau Bac+2,Marié(e),Non connu,Blue,36,3,2,2489,74,0.494,0,0,0,0,0,0,Faible
718548558,Client actuel,53,F,3,Non connu,Célibataire,Moins de $40K,Blue,42,1,3,2041,70,0.7,0,0,0,0,0,0,Faible
780360558,Client actuel,33,F,1,Licence,Marié(e),Moins de $40K,Blue,20,2,2,0,87,0.0,0,0,1,0,1,2,Modéré
715012833,Client actuel,46,F,1,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,3,3,2517,77,0.819,0,0,0,0,0,0,Faible
772388508,Client actuel,43,F,3,Licence,Marié(e),Non connu,Blue,32,3,3,1349,80,0.162,0,0,0,0,0,0,Faible
788199858,Client actuel,42,F,3,Lycée (équivalent baccalauréat),Non connu,Non connu,Blue,34,3,1,1049,87,0.375,0,0,0,0,0,0,Faible
769578108,Client actuel,40,M,4,Non connu,Célibataire,$60K - $80K,Blue,26,2,3,1652,76,0.079,0,0,0,0,1,1,Faible
719843958,Client actuel,46,M,2,Licence,Marié(e),$120K +,Blue,34,3,3,894,79,0.51,0,0,0,0,0,0,Faible
767197983,Client actuel,52,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,45,1,1,0,83,0.0,0,0,1,0,1,2,Modéré
711874833,Client actuel,45,M,3,Niveau Bac+2,Divorcé(e),$40K - $60K,Blue,37,3,2,0,88,0.0,0,0,1,0,1,2,Modéré
720989133,Client actuel,41,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,36,1,2,1093,82,0.661,0,0,0,0,0,0,Faible
720893958,Client actuel,49,F,4,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,3,999,53,0.647,0,0,0,0,0,0,Faible
769709058,Client actuel,60,M,1,Sans diplôme,Célibataire,$60K - $80K,Blue,54,2,1,972,63,0.269,0,0,0,0,0,0,Faible
711005583,Client actuel,37,M,3,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,24,2,3,1064,76,0.31,0,0,0,0,0,0,Faible
826548708,Client actuel,50,M,2,Licence,Célibataire,$80K - $120K,Blue,46,3,2,622,91,0.104,0,0,1,0,1,2,Modéré
711093408,Client actuel,46,F,2,Doctorat,Marié(e),Moins de $40K,Blue,33,3,1,1517,83,0.574,0,0,0,0,0,0,Faible
712831908,Client actuel,59,F,1,Niveau Bac+2,Marié(e),$40K - $60K,Blue,49,2,1,603,81,0.173,0,0,1,0,0,1,Faible
780222408,Client actuel,49,F,5,Licence,Non connu,Moins de $40K,Blue,36,3,2,2085,83,0.637,0,0,0,0,0,0,Faible
714181008,Client actuel,35,F,0,Licence,Marié(e),Moins de $40K,Blue,36,2,2,1462,71,0.484,0,0,0,0,0,0,Faible
772346358,Client actuel,52,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,41,1,2,0,79,0.0,0,0,1,0,1,2,Modéré
710969433,Client actuel,41,F,1,Sans diplôme,Marié(e),Moins de $40K,Blue,31,2,2,1201,68,0.413,0,0,0,0,0,0,Faible
715807383,Client actuel,45,F,4,Master,Célibataire,$40K - $60K,Blue,36,3,3,0,89,0.0,0,0,1,0,1,2,Modéré
711807333,Client actuel,37,F,2,Niveau Bac+2,Célibataire,Moins de $40K,Blue,26,1,2,0,84,0.0,0,0,1,0,1,2,Modéré
816086508,Client actuel,47,F,2,Non connu,Marié(e),Moins de $40K,Blue,42,3,3,0,73,0.0,0,0,1,0,1,2,Modéré
779536233,Client actuel,47,F,4,Licence,Divorcé(e),$40K - $60K,Blue,30,1,1,601,83,0.418,0,0,1,0,0,1,Faible
710794983,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,32,1,1,1157,78,0.244,0,0,0,0,0,0,Faible
779890833,Client actuel,51,F,2,Lycée (équivalent baccalauréat),Divorcé(e),Moins de $40K,Blue,36,1,1,0,65,0.0,0,0,1,0,1,2,Modéré
779837808,Client actuel,53,F,2,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,37,4,3,2500,85,0.482,1,0,0,0,0,1,Faible
709123908,Client actuel,43,F,2,Licence,Marié(e),$40K - $60K,Blue,36,3,2,0,82,0.0,0,0,1,0,1,2,Modéré
743800833,Client actuel,53,F,3,Niveau Bac+2,Marié(e),$40K - $60K,Blue,46,1,1,1144,85,0.497,0,0,0,0,0,0,Faible
806415183,Client actuel,51,F,0,Doctorat,Marié(e),Non connu,Blue,46,3,3,1432,83,0.105,0,0,0,0,1,1,Faible
794054058,Client actuel,50,F,2,Licence,Célibataire,Moins de $40K,Blue,44,1,1,0,59,0.0,0,0,1,0,1,2,Modéré
771907158,Client actuel,54,M,5,Non connu,Marié(e),$120K +,Blue,42,1,3,1903,88,0.51,0,0,0,0,0,0,Faible
815789883,Client actuel,46,F,3,Niveau Bac+2,Célibataire,Moins de $40K,Blue,41,3,2,861,81,0.346,0,0,0,0,0,0,Faible
712177908,Client actuel,50,F,4,Niveau Bac+2,Célibataire,Moins de $40K,Blue,36,3,1,1763,75,0.721,0,0,0,0,0,0,Faible
793379058,Client actuel,48,F,3,Licence,Célibataire,Moins de $40K,Blue,42,2,1,1025,82,0.463,0,0,0,0,0,0,Faible
720480183,Client actuel,45,F,3,Non connu,Divorcé(e),Moins de $40K,Blue,34,2,1,787,80,0.435,0,0,0,0,0,0,Faible
712974558,Client actuel,56,F,2,Niveau Bac+2,Célibataire,Moins de $40K,Blue,43,3,1,0,89,0.0,0,0,1,0,1,2,Modéré
712200033,Client actuel,44,F,4,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,3,0,78,0.0,0,0,1,0,1,2,Modéré
713563383,Client actuel,50,F,3,Non connu,Célibataire,Moins de $40K,Blue,36,3,3,952,80,0.493,0,0,0,0,0,0,Faible
802795608,Client actuel,54,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,48,3,2,556,82,0.367,0,0,1,0,0,1,Faible
819690933,Client actuel,56,M,1,Licence,Célibataire,$80K - $120K,Blue,51,3,1,897,80,0.053,0,0,0,0,1,1,Faible
717722958,Client actuel,43,M,3,Sans diplôme,Marié(e),$80K - $120K,Blue,36,3,2,1349,71,0.29,0,0,0,0,0,0,Faible
716606733,Client actuel,33,F,1,Licence,Célibataire,$40K - $60K,Blue,18,2,3,2054,85,0.675,0,0,0,0,0,0,Faible
716060358,Client actuel,53,F,2,Licence,Marié(e),$40K - $60K,Blue,45,2,2,913,82,0.198,0,0,0,0,0,0,Faible
709158333,Client actuel,44,M,4,Licence,Célibataire,$60K - $80K,Blue,28,2,1,461,96,0.167,0,0,1,0,0,1,Faible
721113333,Client actuel,54,F,0,Licence,Marié(e),Moins de $40K,Blue,36,2,3,0,93,0.0,0,0,1,0,1,2,Modéré
712620858,Client actuel,34,F,4,Doctorat,Marié(e),Non connu,Blue,36,2,2,1804,60,0.233,0,0,0,0,0,0,Faible
712855683,Client actuel,50,F,2,Master,Marié(e),Moins de $40K,Blue,36,2,2,1335,89,0.399,0,0,0,0,0,0,Faible
715463133,Client actuel,40,M,5,Lycée (équivalent baccalauréat),Célibataire,$120K +,Blue,31,1,3,1427,64,0.041,0,0,0,0,1,1,Faible
716551533,Client actuel,47,F,1,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,36,1,3,2201,86,0.766,0,0,0,0,0,0,Faible
771220758,Client actuel,40,F,3,Doctorat,Célibataire,Non connu,Blue,27,1,2,2100,83,0.725,0,0,0,0,0,0,Faible
709920258,Client actuel,41,F,3,Licence,Divorcé(e),$40K - $60K,Blue,28,1,3,1764,73,0.19,0,0,0,0,0,0,Faible
708959583,Client actuel,47,M,2,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,39,2,2,727,84,0.077,0,0,0,0,1,1,Faible
712510833,Client actuel,44,M,3,Niveau Bac+2,Marié(e),$40K - $60K,Blue,30,3,3,847,81,0.091,0,0,0,0,1,1,Faible
710840433,Client actuel,34,M,1,Niveau Bac+2,Non connu,$40K - $60K,Blue,20,1,3,1656,51,0.222,0,0,0,0,0,0,Faible
788502858,Client actuel,58,M,3,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,51,2,1,1952,68,0.195,0,0,0,0,0,0,Faible
721139808,Client actuel,42,F,3,Licence,Célibataire,Moins de $40K,Blue,36,2,1,1081,80,0.461,0,0,0,0,0,0,Faible
711375558,Client actuel,48,F,2,Sans diplôme,Célibataire,$40K - $60K,Blue,34,3,1,1734,78,0.564,0,0,0,0,0,0,Faible
713798958,Client actuel,38,F,3,Non connu,Célibataire,Moins de $40K,Blue,36,3,1,1430,87,0.735,0,0,0,0,0,0,Faible
717651333,Client actuel,55,F,2,Licence,Célibataire,Moins de $40K,Blue,43,3,1,1168,67,0.669,0,0,0,0,0,0,Faible
798489258,Client actuel,59,F,1,Sans diplôme,Divorcé(e),Non connu,Blue,53,3,1,1197,82,0.323,0,0,0,0,0,0,Faible
710742408,Client actuel,53,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,43,1,3,2057,93,0.952,0,0,0,0,0,0,Faible
812089383,Client actuel,41,M,5,Non connu,Marié(e),$80K - $120K,Blue,36,2,3,892,88,0.62,0,0,0,0,0,0,Faible
711968358,Client actuel,55,F,4,Licence,Célibataire,Moins de $40K,Blue,44,2,1,1423,77,0.539,0,0,0,0,0,0,Faible
794227308,Client actuel,56,M,2,Niveau Bac+2,Marié(e),$80K - $120K,Blue,50,1,3,1433,79,0.14,0,0,0,0,1,1,Faible
719845908,Client actuel,52,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,36,1,3,0,83,0.0,0,0,1,0,1,2,Modéré
716851908,Client actuel,58,F,5,Non connu,Marié(e),$40K - $60K,Blue,47,3,3,1099,70,0.539,0,0,0,0,0,0,Faible
720599658,Client actuel,49,M,1,Non connu,Marié(e),$40K - $60K,Blue,36,2,1,0,75,0.0,0,0,1,0,1,2,Modéré
827442858,Client actuel,56,M,3,Lycée (équivalent baccalauréat),Divorcé(e),$80K - $120K,Blue,52,3,1,2051,69,0.253,0,0,0,0,0,0,Faible
779034708,Client actuel,60,F,0,Doctorat,Marié(e),Non connu,Blue,41,3,1,970,71,0.09,0,0,0,0,1,1,Faible
769662033,Client actuel,45,F,2,Niveau Bac+2,Non connu,Moins de $40K,Blue,29,2,3,0,85,0.0,0,0,1,0,1,2,Modéré
721020858,Client actuel,34,F,1,Niveau Bac+2,Célibataire,Non connu,Blue,20,2,2,1959,66,0.614,0,0,0,0,0,0,Faible
710838108,Client actuel,45,M,2,Licence,Marié(e),$80K - $120K,Blue,36,4,1,2517,72,0.817,1,0,0,0,0,1,Faible
713160258,Client actuel,54,F,2,Licence,Marié(e),Moins de $40K,Blue,44,2,3,2033,90,0.67,0,0,0,0,0,0,Faible
778163508,Client actuel,37,F,2,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,27,1,2,1044,70,0.199,0,0,0,0,0,0,Faible
713785608,Client actuel,49,F,1,Doctorat,Célibataire,Moins de $40K,Blue,40,2,3,0,63,0.0,0,0,1,0,1,2,Modéré
789491058,Client actuel,43,F,4,Licence,Marié(e),Moins de $40K,Blue,34,3,1,0,82,0.0,0,0,1,0,1,2,Modéré
793736958,Client actuel,49,M,3,Lycée (équivalent baccalauréat),Célibataire,$120K +,Blue,43,2,1,1587,86,0.073,0,0,0,0,1,1,Faible
721479108,Client actuel,52,M,1,Sans diplôme,Célibataire,$120K +,Blue,41,1,3,0,64,0.0,0,0,1,0,1,2,Modéré
715549158,Client actuel,29,F,1,Licence,Marié(e),Moins de $40K,Blue,36,2,0,0,84,0.0,0,0,1,0,1,2,Modéré
710308983,Client actuel,50,F,3,Licence,Non connu,Moins de $40K,Blue,39,1,3,2517,83,0.766,0,0,0,0,0,0,Faible
710981583,Client actuel,44,F,5,Non connu,Célibataire,$40K - $60K,Blue,36,1,2,1015,86,0.261,0,0,0,0,0,0,Faible
716165508,Client actuel,51,M,2,Sans diplôme,Marié(e),$60K - $80K,Blue,40,1,1,0,94,0.0,0,0,1,0,1,2,Modéré
710630583,Client actuel,47,M,3,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Blue,39,1,1,1752,77,0.616,0,0,0,0,0,0,Faible
709571958,Client actuel,58,F,2,Licence,Célibataire,Moins de $40K,Blue,47,1,2,0,65,0.0,0,0,1,0,1,2,Modéré
790115358,Client actuel,39,F,2,Non connu,Célibataire,Moins de $40K,Blue,32,1,2,2418,77,0.559,0,0,0,0,0,0,Faible
709078908,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,32,2,3,1539,89,0.581,0,0,0,0,0,0,Faible
717541308,Client actuel,61,F,2,Licence,Célibataire,Moins de $40K,Blue,45,2,3,1441,85,0.554,0,0,0,0,0,0,Faible
779916408,Client actuel,39,F,4,Licence,Célibataire,Non connu,Blue,23,3,2,0,70,0.0,0,0,1,0,1,2,Modéré
714979383,Client actuel,56,M,3,Licence,Célibataire,$60K - $80K,Blue,46,2,2,1134,77,0.6,0,0,0,0,0,0,Faible
788930358,Client actuel,42,F,4,Niveau Bac+2,Célibataire,$40K - $60K,Blue,28,2,2,1896,81,0.671,0,0,0,0,0,0,Faible
716351208,Client actuel,48,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,38,3,2,2517,77,0.615,0,0,0,0,0,0,Faible
718858683,Client actuel,42,F,1,Licence,Marié(e),Moins de $40K,Blue,36,3,2,0,76,0.0,0,0,1,0,1,2,Modéré
771617883,Client actuel,54,F,2,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,42,2,2,1313,82,0.595,0,0,0,0,0,0,Faible
718001508,Client actuel,41,F,3,Licence,Marié(e),Moins de $40K,Blue,29,1,2,2150,84,0.744,0,0,0,0,0,0,Faible
708995283,Client actuel,50,F,1,Licence,Non connu,Non connu,Blue,36,1,3,2290,75,0.22,0,0,0,0,0,0,Faible
721173183,Client actuel,57,F,2,Sans diplôme,Marié(e),Non connu,Blue,43,1,2,1876,85,0.794,0,0,0,0,0,0,Faible
787466808,Client actuel,35,F,0,Non connu,Marié(e),Moins de $40K,Blue,22,2,3,2517,82,0.836,0,0,0,0,0,0,Faible
716116383,Client actuel,45,F,1,Non connu,Marié(e),Moins de $40K,Blue,36,2,1,2517,77,0.495,0,0,0,0,0,0,Faible
713257083,Client actuel,46,F,4,Non connu,Marié(e),$40K - $60K,Blue,36,3,1,1202,66,0.624,0,0,0,0,0,0,Faible
772661808,Client actuel,56,M,3,Licence,Marié(e),$120K +,Blue,46,1,2,2055,83,0.284,0,0,0,0,0,0,Faible
713382558,Client actuel,57,F,3,Niveau Bac+2,Célibataire,Moins de $40K,Blue,42,1,2,953,81,0.462,0,0,0,0,0,0,Faible
717596883,Client actuel,58,F,0,Licence,Célibataire,$40K - $60K,Blue,39,3,2,1233,78,0.223,0,0,0,0,0,0,Faible
712993008,Client actuel,58,F,1,Non connu,Célibataire,Moins de $40K,Blue,48,3,1,1882,68,0.493,0,0,0,0,0,0,Faible
824763783,Client actuel,59,F,0,Niveau Bac+2,Célibataire,Moins de $40K,Blue,55,2,3,1127,76,0.426,0,0,0,0,0,0,Faible
771730758,Client actuel,51,F,1,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,39,3,2,0,75,0.0,0,0,1,0,1,2,Modéré
780265458,Client actuel,56,F,2,Sans diplôme,Célibataire,Moins de $40K,Blue,42,2,2,1427,85,0.408,0,0,0,0,0,0,Faible
714256758,Client actuel,50,M,2,Non connu,Célibataire,$60K - $80K,Blue,36,1,1,0,66,0.0,0,0,1,0,1,2,Modéré
712171158,Client actuel,42,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,30,1,1,0,79,0.0,0,0,1,0,1,2,Modéré
788782008,Client actuel,49,F,3,Non connu,Marié(e),Moins de $40K,Gold,30,3,2,0,69,0.0,0,0,1,0,1,2,Modéré
714987633,Client actuel,42,M,3,Licence,Marié(e),$60K - $80K,Blue,36,2,3,2039,53,0.412,0,0,0,0,0,0,Faible
717684858,Client actuel,50,M,3,Sans diplôme,Célibataire,$120K +,Blue,38,3,3,1333,60,0.06,0,0,0,0,1,1,Faible
767376483,Client actuel,27,F,1,Niveau Bac+2,Marié(e),Moins de $40K,Blue,20,3,3,0,91,0.0,0,0,1,0,1,2,Modéré
709901058,Client actuel,38,M,1,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,30,2,1,1163,80,0.521,0,0,0,0,0,0,Faible
823149483,Client actuel,52,F,1,Master,Célibataire,$40K - $60K,Blue,48,5,3,0,76,0.0,1,0,1,0,1,3,Modéré
780073158,Client actuel,59,M,0,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,44,1,1,1149,85,0.303,0,0,0,0,0,0,Faible
