N° du client,Statut du client,Âge du client,Genre du client,Nb de personnes à charge,Niveau de diplôme,Statut marital,Catégorie du revenu annuel,Type de carte,Durée d'engagement en mois,Nb de mois inactif,Nb d'interactions,Montant crédit renouvellé,Nb de transactions,Utilisation moyenne de la carte
717688233,Client actuel,34,F,4,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,28,1,0,851,69,0.35
721093608,Client actuel,44,M,2,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,31,1,1,0,64,0.0
712669983,Client actuel,39,M,3,Licence,Célibataire,$80K - $120K,Blue,30,3,3,1604,75,0.16
790017858,Client actuel,47,F,3,Master,Non connu,$40K - $60K,Blue,36,1,2,1319,67,0.331
712012758,Client actuel,49,F,2,Sans diplôme,Marié(e),Moins de $40K,Blue,41,1,3,1860,81,0.85
720249183,Client actuel,46,F,2,Licence,Célibataire,Non connu,Blue,31,2,3,927,90,0.112
821813058,Client actuel,42,M,1,Lycée (équivalent baccalauréat),Divorcé(e),$80K - $120K,Blue,38,2,1,1172,77,0.098
778152108,Client actuel,31,F,0,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,23,2,3,1256,83,0.561
720563958,Client actuel,48,F,3,Master,Marié(e),Non connu,Blue,38,1,3,0,92,0.0
719633508,Client actuel,52,F,1,Doctorat,Marié(e),Moins de $40K,Blue,39,1,1,0,86,0.0
716689383,Client actuel,39,F,2,Licence,Marié(e),$40K - $60K,Blue,26,1,1,929,77,0.255
711420258,Client actuel,43,F,4,Non connu,Célibataire,Moins de $40K,Blue,36,3,2,0,71,0.0
713177808,Client actuel,57,F,3,Niveau Bac+2,Célibataire,Moins de $40K,Blue,51,1,0,0,87,0.0
708897408,Client actuel,46,M,3,Niveau Bac+2,Célibataire,$60K - $80K,Blue,36,2,3,787,73,0.486
710855508,Client actuel,45,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,33,3,1,1786,70,0.652
710115108,Client actuel,45,F,2,Licence,Non connu,$40K - $60K,Blue,37,2,3,1556,76,0.28
713920158,Client perdu,41,F,3,Sans diplôme,Non connu,Non connu,Blue,36,3,1,0,30,0.0
715303608,Client actuel,46,F,4,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,2,1,1332,81,0.561
710897133,Client actuel,51,F,3,Non connu,Non connu,Moins de $40K,Blue,36,2,2,1357,85,0.599
772813458,Client actuel,48,F,3,Licence,Marié(e),Non connu,Blue,39,1,2,1741,63,0.284
712998033,Client perdu,37,M,3,Lycée (équivalent baccalauréat),Célibataire,$120K +,Blue,36,2,2,0,44,0.0
712843983,Client perdu,41,F,2,Niveau Bac+2,Divorcé(e),$60K - $80K,Blue,36,3,8,257,45,0.164
717947508,Client actuel,47,M,3,Sans diplôme,Divorcé(e),$80K - $120K,Blue,34,1,3,1013,83,0.623
719279208,Client actuel,35,F,1,Non connu,Marié(e),Moins de $40K,Blue,36,1,2,1299,73,0.602
711365133,Client actuel,43,M,1,Non connu,Célibataire,$60K - $80K,Blue,31,3,1,1470,76,0.644
720328008,Client actuel,57,F,1,Lycée (équivalent baccalauréat),Non connu,$40K - $60K,Blue,42,1,1,1884,88,0.741
718183833,Client actuel,30,F,1,Licence,Célibataire,Moins de $40K,Blue,18,2,1,0,68,0.0
717985158,Client actuel,47,M,2,Licence,Non connu,$40K - $60K,Blue,37,3,1,1373,81,0.588
771928608,Client actuel,34,M,1,Sans diplôme,Célibataire,$60K - $80K,Blue,23,1,1,1832,74,0.901
713355708,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,31,6,3,1878,84,0.396
816761433,Client actuel,36,M,2,Niveau Bac+2,Célibataire,$80K - $120K,Blue,31,2,3,764,96,0.131
714245358,Client actuel,47,F,3,Licence,Divorcé(e),Moins de $40K,Blue,36,3,2,1566,77,0.718
716313858,Client actuel,53,F,3,Licence,Marié(e),Moins de $40K,Blue,36,4,0,913,84,0.275
714868608,Client actuel,52,F,4,Licence,Marié(e),Moins de $40K,Blue,36,3,1,1530,76,0.506
717273333,Client actuel,49,M,5,Niveau Bac+2,Marié(e),$80K - $120K,Blue,37,2,2,0,84,0.0
711631158,Client actuel,52,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,42,2,2,869,77,0.604
714127383,Client perdu,48,F,3,Non connu,Non connu,Non connu,Blue,36,3,2,2517,48,0.568
790204983,Client actuel,46,F,2,Licence,Marié(e),Non connu,Blue,40,5,3,0,93,0.0
822051858,Client actuel,26,F,0,Licence,Célibataire,Moins de $40K,Blue,22,1,3,0,82,0.0
715144383,Client actuel,40,F,3,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,36,3,2,2034,83,0.319
717971208,Client actuel,39,F,5,Licence,Célibataire,Moins de $40K,Blue,28,3,2,0,69,0.0
718829358,Client actuel,40,F,3,Sans diplôme,Divorcé(e),$40K - $60K,Blue,32,1,2,958,76,0.49
779380908,Client perdu,51,M,1,Non connu,Marié(e),$80K - $120K,Blue,39,3,8,946,37,0.039
714144258,Client actuel,43,F,3,Licence,Marié(e),Moins de $40K,Blue,34,2,1,2517,66,0.924
797666358,Client actuel,46,F,4,Sans diplôme,Non connu,$40K - $60K,Blue,40,3,1,843,65,0.572
709965858,Client actuel,46,M,1,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,28,3,3,1792,80,0.181
779980758,Client actuel,58,M,2,Lycée (équivalent baccalauréat),Divorcé(e),$60K - $80K,Blue,46,2,0,1176,73,0.477
811775883,Client actuel,46,M,4,Licence,Divorcé(e),$60K - $80K,Blue,41,2,1,2336,96,0.433
799720158,Client actuel,50,M,1,Licence,Célibataire,$80K - $120K,Blue,44,3,2,1133,86,0.336
713011683,Client perdu,37,F,3,Niveau Bac+2,Marié(e),Non connu,Blue,24,2,8,0,43,0.0
713503983,Client actuel,55,F,3,Niveau Bac+2,Marié(e),$40K - $60K,Blue,36,1,3,1231,71,0.55
712137033,Client actuel,52,F,2,Niveau Bac+2,Marié(e),Non connu,Blue,45,1,2,1719,63,0.628
715910883,Client actuel,48,F,1,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,40,4,3,1384,94,0.332
718142958,Client actuel,46,M,4,Licence,Célibataire,$60K - $80K,Blue,27,3,2,960,94,0.044
719359458,Client actuel,49,F,2,Sans diplôme,Célibataire,Moins de $40K,Blue,42,3,2,0,66,0.0
714869958,Client actuel,55,M,2,Sans diplôme,Célibataire,$120K +,Blue,36,2,3,2364,71,0.079
771163533,Client actuel,52,F,1,Non connu,Marié(e),$40K - $60K,Blue,39,2,1,635,79,0.441
709028208,Client actuel,44,F,2,Licence,Marié(e),Non connu,Blue,37,3,2,1274,63,0.053
719834208,Client actuel,42,M,2,Licence,Marié(e),$60K - $80K,Blue,35,1,2,1288,81,0.604
779305008,Client actuel,41,F,4,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,23,2,2,2053,76,0.737
714506583,Client actuel,48,F,4,Licence,Non connu,Moins de $40K,Blue,38,3,1,0,78,0.0
712677633,Client perdu,42,F,0,Sans diplôme,Divorcé(e),Non connu,Blue,31,3,8,0,28,0.0
708450033,Client actuel,43,F,3,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,13,2,1,2269,79,0.871
719606133,Client actuel,42,M,2,Licence,Célibataire,$60K - $80K,Blue,31,2,1,2296,88,0.444
789772983,Client actuel,49,M,3,Niveau Bac+2,Non connu,$80K - $120K,Blue,38,3,3,0,56,0.0
720656883,Client actuel,50,F,3,Licence,Célibataire,Moins de $40K,Blue,40,3,1,501,69,0.271
718108758,Client actuel,43,M,2,Non connu,Célibataire,$60K - $80K,Blue,36,1,2,1759,86,0.291
709408983,Client actuel,54,M,2,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,42,2,3,889,91,0.169
771592458,Client actuel,48,F,1,Licence,Non connu,Moins de $40K,Blue,36,2,3,1059,79,0.62
778932633,Client actuel,57,F,2,Licence,Marié(e),Moins de $40K,Blue,40,3,2,1185,83,0.727
708669408,Client actuel,54,M,5,Niveau Bac+2,Célibataire,$60K - $80K,Blue,45,1,3,0,75,0.0
779947908,Client actuel,56,M,2,Licence,Divorcé(e),$120K +,Blue,45,3,1,1435,66,0.435
716007708,Client actuel,48,M,2,Licence,Marié(e),$120K +,Blue,37,1,2,1279,73,0.143
767574108,Client actuel,49,F,1,Niveau Bac+2,Marié(e),Moins de $40K,Blue,43,3,2,786,64,0.546
720777558,Client actuel,46,F,4,Licence,Célibataire,Moins de $40K,Blue,38,2,2,1713,79,0.641
816841083,Client actuel,58,F,3,Niveau Bac+2,Marié(e),Moins de $40K,Blue,53,3,1,1566,90,0.628
778849908,Client actuel,59,F,1,Doctorat,Marié(e),Moins de $40K,Blue,40,3,1,2452,81,0.913
708745983,Client actuel,37,F,2,Non connu,Marié(e),$40K - $60K,Blue,36,2,2,1559,81,0.706
713381433,Client perdu,38,F,1,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,28,3,3,731,30,0.174
779404383,Client actuel,47,F,5,Sans diplôme,Divorcé(e),Non connu,Blue,36,2,3,1235,76,0.098
718607883,Client actuel,41,M,3,Master,Célibataire,$80K - $120K,Blue,30,2,2,2517,81,0.141
710542983,Client actuel,48,F,4,Licence,Marié(e),Moins de $40K,Blue,21,6,0,0,87,0.0
709769283,Client actuel,36,F,4,Non connu,Divorcé(e),Non connu,Blue,16,3,3,0,70,0.0
721253508,Client actuel,40,M,3,Lycée (équivalent baccalauréat),Marié(e),$80K - $120K,Blue,36,3,1,2356,84,0.245
801037833,Client actuel,38,M,2,Sans diplôme,Célibataire,$80K - $120K,Blue,32,2,3,2517,87,0.789
711452583,Client actuel,43,F,4,Licence,Non connu,Non connu,Blue,36,5,1,2517,60,0.906
716697708,Client perdu,61,F,1,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,52,2,8,0,56,0.0
708176208,Client actuel,48,F,1,Licence,Marié(e),$40K - $60K,Blue,36,4,1,0,80,0.0
716474358,Client actuel,43,F,3,Non connu,Marié(e),Moins de $40K,Blue,35,3,2,729,74,0.424
713121408,Client actuel,38,M,3,Niveau Bac+2,Marié(e),$80K - $120K,Blue,30,3,2,1667,69,0.419
794567133,Client actuel,52,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,35,2,3,808,70,0.414
717609633,Client actuel,44,M,3,Non connu,Marié(e),$120K +,Blue,32,2,2,1759,58,0.138
708899283,Client actuel,40,F,3,Sans diplôme,Célibataire,Non connu,Blue,28,3,3,1935,81,0.719
772415808,Client actuel,48,F,5,Master,Marié(e),$40K - $60K,Blue,38,3,1,716,78,0.245
716176683,Client actuel,46,M,4,Licence,Célibataire,$80K - $120K,Blue,33,1,1,1748,78,0.737
709245783,Client actuel,44,F,3,Licence,Marié(e),Non connu,Blue,27,1,1,1965,90,0.254
720507108,Client perdu,42,F,3,Niveau Bac+2,Marié(e),$60K - $80K,Blue,28,3,2,0,41,0.0
716751858,Client perdu,34,F,1,Non connu,Marié(e),Moins de $40K,Blue,36,3,3,496,40,0.207
712829808,Client perdu,39,M,3,Sans diplôme,Marié(e),$60K - $80K,Blue,29,3,8,0,40,0.0
711900033,Client actuel,57,F,0,Doctorat,Marié(e),Non connu,Blue,46,2,1,1734,81,0.372
712566258,Client actuel,40,F,2,Master,Divorcé(e),Non connu,Blue,27,3,1,2023,77,0.238
712732908,Client actuel,36,M,4,Licence,Marié(e),$80K - $120K,Blue,36,3,1,1450,84,0.641
717908208,Client actuel,43,F,3,Licence,Divorcé(e),Moins de $40K,Blue,36,1,2,1595,82,0.632
826136283,Client actuel,38,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,34,3,2,1981,66,0.809
778714833,Client actuel,36,F,4,Niveau Bac+2,Marié(e),Non connu,Blue,18,3,2,1760,92,0.448
779302233,Client perdu,40,F,4,Licence,Marié(e),$40K - $60K,Blue,22,2,3,0,45,0.0
778659108,Client actuel,51,F,2,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,31,2,1,2203,81,0.46
720374808,Client actuel,41,F,2,Non connu,Non connu,Moins de $40K,Blue,34,3,3,1928,78,0.673
719592483,Client actuel,43,F,5,Licence,Célibataire,Non connu,Blue,34,6,3,2440,77,0.53
714702033,Client actuel,43,F,4,Licence,Non connu,Moins de $40K,Blue,34,3,3,979,75,0.497
717042333,Client perdu,53,F,2,Niveau Bac+2,Marié(e),$60K - $80K,Blue,44,3,3,0,48,0.0
779122908,Client actuel,55,F,3,Licence,Célibataire,$40K - $60K,Blue,37,1,2,1437,82,0.451
710676483,Client actuel,38,F,2,Non connu,Marié(e),Moins de $40K,Blue,36,2,2,0,77,0.0
827712108,Client actuel,42,F,5,Licence,Marié(e),Moins de $40K,Blue,38,1,2,1373,72,0.585
769200858,Client actuel,34,F,4,Licence,Célibataire,Moins de $40K,Blue,28,2,3,0,86,0.0
779114283,Client actuel,40,F,5,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,22,1,2,944,65,0.517
771061008,Client perdu,40,F,2,Doctorat,Marié(e),$40K - $60K,Blue,27,2,3,0,56,0.0
716201133,Client actuel,35,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,3,1,0,76,0.0
817968783,Client actuel,51,F,3,Licence,Célibataire,Moins de $40K,Blue,46,3,1,1499,70,0.512
826480308,Client actuel,53,M,3,Licence,Non connu,$80K - $120K,Blue,49,2,1,1869,74,0.391
720307683,Client actuel,43,F,4,Licence,Divorcé(e),Moins de $40K,Blue,36,2,2,743,78,0.517
709618308,Client actuel,46,F,3,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Silver,40,3,1,1487,48,0.092
710119233,Client actuel,37,M,1,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,26,2,1,1925,63,0.164
789419658,Client actuel,47,F,4,Niveau Bac+2,Marié(e),Non connu,Blue,38,2,1,0,89,0.0
789800358,Client actuel,45,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,34,1,3,1288,78,0.487
715466133,Client actuel,50,F,1,Doctorat,Marié(e),Non connu,Blue,40,3,1,1410,75,0.566
717659883,Client actuel,46,F,2,Licence,Célibataire,Non connu,Blue,36,3,3,1106,64,0.457
781942983,Client actuel,50,M,1,Non connu,Célibataire,$120K +,Blue,44,3,1,0,88,0.0
712755783,Client actuel,49,F,1,Licence,Divorcé(e),$40K - $60K,Blue,40,2,3,0,77,0.0
779551533,Client actuel,54,F,3,Doctorat,Célibataire,Moins de $40K,Blue,39,3,3,0,92,0.0
714405183,Client actuel,47,F,3,Licence,Marié(e),Moins de $40K,Blue,36,2,2,1519,60,0.855
801783108,Client actuel,46,M,3,Niveau Bac+2,Marié(e),$120K +,Blue,40,3,3,0,69,0.0
779839758,Client actuel,47,F,2,Master,Célibataire,Non connu,Blue,31,2,3,0,92,0.0
820648608,Client actuel,46,F,2,Master,Marié(e),Moins de $40K,Blue,41,1,3,1879,79,0.736
787587033,Client actuel,42,F,4,Licence,Célibataire,Moins de $40K,Blue,32,1,2,1992,87,0.665
813967983,Client actuel,44,F,2,Niveau Bac+2,Marié(e),$40K - $60K,Blue,39,1,2,775,71,0.456
718067658,Client actuel,53,F,3,Non connu,Célibataire,Non connu,Blue,40,3,1,0,79,0.0
709952658,Client actuel,46,F,3,Licence,Non connu,Moins de $40K,Blue,33,3,2,2491,62,0.823
720824883,Client perdu,48,F,1,Non connu,Célibataire,Moins de $40K,Blue,40,1,2,2517,50,0.774
789631908,Client actuel,51,M,4,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Blue,45,1,2,1787,85,0.59
789089958,Client actuel,57,M,2,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Silver,45,2,3,0,81,0.0
715847058,Client perdu,59,F,2,Sans diplôme,Divorcé(e),Moins de $40K,Blue,36,3,3,1853,40,0.995
721256808,Client actuel,35,F,2,Non connu,Célibataire,Moins de $40K,Blue,20,1,2,1935,86,0.719
721269108,Client actuel,45,F,5,Licence,Célibataire,Moins de $40K,Blue,33,3,3,1249,87,0.546
712770408,Client perdu,42,F,2,Licence,Non connu,$40K - $60K,Blue,36,3,2,0,40,0.0
767958933,Client actuel,40,M,4,Niveau Bac+2,Marié(e),$40K - $60K,Silver,34,2,1,1291,77,0.083
779866458,Client actuel,40,F,5,Sans diplôme,Marié(e),Moins de $40K,Blue,24,1,1,793,67,0.389
721246833,Client actuel,47,F,3,Non connu,Non connu,Moins de $40K,Blue,36,2,3,1089,70,0.558
710752233,Client perdu,43,F,5,Lycée (équivalent baccalauréat),Non connu,$40K - $60K,Blue,24,2,2,2203,49,0.497
709813008,Client actuel,44,F,3,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,35,3,0,2415,93,0.711
710219658,Client actuel,48,F,3,Doctorat,Marié(e),Non connu,Blue,44,3,3,1186,74,0.587
789121233,Client actuel,53,F,2,Non connu,Célibataire,Moins de $40K,Blue,41,1,3,2290,76,0.983
715146558,Client perdu,34,F,2,Niveau Bac+2,Marié(e),$60K - $80K,Blue,36,3,2,0,56,0.0
720205608,Client actuel,52,F,1,Sans diplôme,Marié(e),Non connu,Blue,36,1,1,0,77,0.0
778606308,Client perdu,45,M,3,Sans diplôme,Divorcé(e),$80K - $120K,Blue,25,2,3,1881,51,0.284
710438358,Client perdu,42,F,1,Sans diplôme,Célibataire,Moins de $40K,Blue,35,3,3,0,43,0.0
712562433,Client perdu,48,F,2,Non connu,Marié(e),Moins de $40K,Blue,30,3,3,0,43,0.0
718186233,Client actuel,34,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,26,2,3,971,71,0.3
713717283,Client perdu,40,F,3,Non connu,Marié(e),$40K - $60K,Blue,29,3,3,2332,32,0.943
713822208,Client perdu,42,M,2,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Blue,33,3,3,493,45,0.102
710466633,Client actuel,55,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,44,1,1,0,76,0.0
711153783,Client actuel,44,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,1,541,70,0.376
718230933,Client perdu,45,M,4,Licence,Marié(e),$40K - $60K,Blue,36,2,3,1060,29,0.737
788885133,Client actuel,57,F,3,Niveau Bac+2,Non connu,Moins de $40K,Silver,42,1,1,2422,63,0.191
711637458,Client perdu,44,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,3,3,0,45,0.0
719532108,Client actuel,40,F,5,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,31,2,2,2208,68,0.785
757643733,Client actuel,42,F,2,Master,Célibataire,Moins de $40K,Blue,35,3,2,0,79,0.0
715122858,Client actuel,55,F,2,Licence,Marié(e),$40K - $60K,Blue,36,3,3,0,81,0.0
708384033,Client perdu,45,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,35,3,3,2463,39,0.897
708273858,Client actuel,40,M,3,Licence,Divorcé(e),$120K +,Blue,30,2,1,0,80,0.0
803952408,Client actuel,52,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,47,3,2,1486,77,0.591
778394358,Client actuel,46,F,2,Lycée (équivalent baccalauréat),Divorcé(e),Moins de $40K,Blue,26,3,1,1785,88,0.955
713180433,Client actuel,56,F,2,Licence,Célibataire,Non connu,Blue,48,3,2,2517,87,0.64
787458783,Client actuel,49,F,4,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,35,3,2,2133,83,0.702
720315933,Client actuel,53,F,1,Sans diplôme,Célibataire,Moins de $40K,Blue,39,2,3,1276,76,0.644
713677158,Client perdu,31,F,1,Licence,Divorcé(e),Non connu,Blue,22,2,3,0,45,0.0
739828308,Client actuel,55,M,3,Sans diplôme,Célibataire,$120K +,Blue,48,2,2,1743,68,0.564
720959058,Client actuel,44,F,3,Non connu,Célibataire,Non connu,Blue,33,3,1,2417,67,0.3
718090233,Client perdu,56,F,3,Licence,Célibataire,Non connu,Blue,36,3,3,1872,37,0.187
789939558,Client actuel,54,F,2,Niveau Bac+2,Marié(e),Non connu,Blue,45,3,2,1841,87,0.407
714169908,Client actuel,53,F,0,Licence,Célibataire,Moins de $40K,Blue,34,2,1,1140,82,0.586
796145133,Client actuel,46,F,2,Sans diplôme,Marié(e),Non connu,Blue,40,2,2,1716,86,0.282
789233808,Client actuel,38,F,3,Licence,Marié(e),Non connu,Blue,27,2,2,1396,74,0.576
709071408,Client actuel,56,F,5,Licence,Célibataire,$40K - $60K,Blue,37,2,1,1702,74,0.653
815830083,Client actuel,53,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,48,2,1,1215,72,0.622
715932708,Client actuel,41,M,3,Non connu,Non connu,$60K - $80K,Blue,36,3,1,1614,75,0.278
715281933,Client actuel,43,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,2,0,73,0.0
787529583,Client perdu,41,F,5,Non connu,Marié(e),$40K - $60K,Blue,30,2,3,0,61,0.0
717446208,Client actuel,62,F,0,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,2,1,1980,69,0.528
715236783,Client actuel,42,F,4,Niveau Bac+2,Divorcé(e),$40K - $60K,Blue,36,3,2,2517,87,0.674
804583833,Client actuel,56,F,2,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,51,1,3,1243,87,0.692
713772333,Client perdu,45,F,3,Non connu,Divorcé(e),Moins de $40K,Blue,34,3,1,243,38,0.075
715321983,Client actuel,33,F,2,Doctorat,Marié(e),$40K - $60K,Blue,36,2,1,1867,75,0.679
717773433,Client actuel,57,F,0,Licence,Marié(e),Moins de $40K,Blue,45,1,2,0,98,0.0
778632933,Client actuel,49,F,3,Niveau Bac+2,Marié(e),Moins de $40K,Blue,29,1,2,1998,79,0.784
808527183,Client actuel,46,F,3,Niveau Bac+2,Marié(e),Moins de $40K,Blue,41,1,1,949,94,0.637
714514008,Client perdu,38,F,1,Licence,Marié(e),Non connu,Blue,29,3,3,0,43,0.0
711669258,Client perdu,50,F,3,Sans diplôme,Célibataire,Non connu,Blue,36,3,3,986,47,0.309
797218233,Client actuel,51,F,2,Non connu,Célibataire,Moins de $40K,Blue,45,1,0,0,82,0.0
710612583,Client actuel,52,M,4,Lycée (équivalent baccalauréat),Non connu,$60K - $80K,Blue,36,3,2,1740,80,0.67
712613808,Client actuel,45,F,5,Niveau Bac+2,Célibataire,Non connu,Blue,32,3,3,658,69,0.11
807173358,Client actuel,56,F,0,Master,Marié(e),Moins de $40K,Blue,51,2,3,878,76,0.243
778349883,Client actuel,56,F,0,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,1,2114,75,0.657
720592533,Client perdu,41,M,4,Licence,Non connu,$80K - $120K,Blue,31,3,2,868,44,0.044
714668433,Client actuel,51,F,4,Licence,Célibataire,Moins de $40K,Blue,36,3,1,1898,67,0.753
720967233,Client actuel,43,F,2,Non connu,Marié(e),Moins de $40K,Blue,29,1,1,2517,88,0.757
718629858,Client actuel,42,F,2,Sans diplôme,Marié(e),Non connu,Blue,32,5,3,0,89,0.0
737962608,Client actuel,48,F,4,Niveau Bac+2,Divorcé(e),Moins de $40K,Blue,41,3,2,2517,78,0.672
778207083,Client perdu,53,M,4,Sans diplôme,Célibataire,$80K - $120K,Blue,44,3,2,2189,39,0.189
778781508,Client perdu,44,F,2,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,32,3,3,2517,41,0.297
714142158,Client actuel,59,F,0,Licence,Marié(e),Moins de $40K,Blue,48,2,1,1411,92,0.666
715390608,Client actuel,45,F,5,Licence,Marié(e),Moins de $40K,Blue,39,3,2,1209,81,0.422
715243458,Client actuel,45,F,2,Licence,Célibataire,$40K - $60K,Blue,36,3,1,1304,94,0.569
715418508,Client actuel,51,M,1,Sans diplôme,Célibataire,$120K +,Blue,36,1,3,590,72,0.068
711164508,Client actuel,49,F,1,Licence,Divorcé(e),Non connu,Silver,43,3,1,1163,71,0.034
713239308,Client actuel,43,F,2,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,36,3,3,1694,85,0.632
712323183,Client actuel,38,M,3,Non connu,Marié(e),$80K - $120K,Blue,22,2,1,0,63,0.0
797410983,Client actuel,45,F,3,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,39,2,2,745,83,0.518
721167783,Client actuel,54,M,4,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,39,3,3,2465,69,0.317
712130058,Client perdu,44,F,4,Sans diplôme,Célibataire,Non connu,Blue,36,3,8,317,41,0.039
714060408,Client actuel,57,F,3,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,37,1,2,1603,82,0.525
715515333,Client actuel,51,M,3,Licence,Marié(e),$120K +,Blue,42,1,3,2140,92,0.27
806970033,Client actuel,48,M,3,Lycée (équivalent baccalauréat),Non connu,$40K - $60K,Blue,43,2,3,1434,77,0.818
817337958,Client actuel,48,F,5,Doctorat,Marié(e),Moins de $40K,Blue,33,1,3,1176,74,0.202
788132208,Client actuel,53,F,2,Licence,Marié(e),$40K - $60K,Blue,38,2,1,1003,70,0.504
812653383,Client actuel,55,F,1,Niveau Bac+2,Célibataire,$40K - $60K,Blue,50,3,3,1520,92,0.825
709762908,Client actuel,52,F,1,Sans diplôme,Marié(e),Non connu,Blue,40,2,1,1228,78,0.854
717114708,Client actuel,34,F,0,Licence,Marié(e),$40K - $60K,Blue,26,3,2,1830,77,0.612
767388783,Client actuel,43,M,3,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,36,3,1,0,66,0.0
794719983,Client perdu,44,F,4,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,38,2,3,2505,42,0.958
778378983,Client perdu,54,F,1,Licence,Célibataire,$40K - $60K,Blue,34,2,2,2152,42,0.732
773275083,Client actuel,49,F,3,Niveau Bac+2,Marié(e),Non connu,Blue,37,3,0,966,79,0.313
719971458,Client actuel,49,M,5,Licence,Marié(e),$80K - $120K,Blue,41,3,2,1490,74,0.282
